2.9904E0,-1.0088E0,1.8E1
2.9904E0,-1.0087E0,7E0
2.9904E0,-1.0085E0,9E0
2.9904E0,-1.0084E0,1.3E1
2.9904E0,-1.0082E0,6E0
2.9904E0,-1.0081E0,9E0
2.9904E0,-1.0079E0,1E1
2.9904E0,-1.0078E0,1E1
2.9904E0,-1.0076E0,1.1E1
2.9904E0,-1.0075E0,1.1E1
2.9904E0,-1.0073E0,1E1
2.9904E0,-1.0072E0,7E0
2.9904E0,-1.007E0,1.5E1
2.9904E0,-1.0069E0,6E0
2.9904E0,-1.0067E0,1.2E1
2.9904E0,-1.0066E0,8E0
2.9904E0,-1.0064E0,7E0
2.9904E0,-1.0063E0,1.4E1
2.9904E0,-1.0061E0,1.3E1
2.9904E0,-1.006E0,9E0
2.9904E0,-1.0058E0,1.2E1
2.9904E0,-1.0057E0,1.1E1
2.9904E0,-1.0055E0,8E0
2.9904E0,-1.0054E0,1.3E1
2.9904E0,-1.0052E0,1.1E1
2.9904E0,-1.0051E0,1.3E1
2.9904E0,-1.0049E0,1E1
2.9904E0,-1.0048E0,1.5E1
2.9904E0,-1.0046E0,8E0
2.9904E0,-1.0045E0,1.2E1
2.9904E0,-1.0043E0,1.4E1
2.9904E0,-1.0042E0,9E0
2.9904E0,-1.004E0,1.1E1
2.9904E0,-1.0039E0,1E1
2.9904E0,-1.0037E0,1.1E1
2.9904E0,-1.0036E0,7E0
2.9904E0,-1.0034E0,1E1
2.9904E0,-1.0033E0,2.1E1
2.9904E0,-1.0031E0,1E1
2.9904E0,-1.003E0,1E1
2.9904E0,-1.0028E0,1.5E1
2.9904E0,-1.0027E0,9E0
2.9904E0,-1.0025E0,1.7E1
2.9904E0,-1.0024E0,9E0
2.9904E0,-1.0022E0,1.2E1
2.9904E0,-1.0021E0,1.1E1
2.9904E0,-1.0019E0,1.3E1
2.9904E0,-1.0018E0,1.1E1
2.9904E0,-1.0016E0,1.9E1
2.9904E0,-1.0015E0,1.5E1
2.9904E0,-1.0013E0,1E1
2.9904E0,-1.0012E0,1.5E1
2.9904E0,-1.001E0,1.1E1
2.9904E0,-1.0009E0,1E1
2.9904E0,-1.0007E0,1.4E1
2.9904E0,-1.0006E0,1.5E1
2.9904E0,-1.0004E0,9E0
2.9904E0,-1.0003E0,6E0
2.9904E0,-1.0001E0,1.3E1
2.9904E0,-9.9996E-1,1.1E1
2.9904E0,-9.9981E-1,1.2E1
2.9904E0,-9.9966E-1,1.1E1
2.9904E0,-9.9951E-1,1E1
2.9904E0,-9.9936E-1,5E0
2.9904E0,-9.9921E-1,1.5E1
2.9904E0,-9.9906E-1,1.3E1
2.9904E0,-9.9891E-1,9E0
2.9904E0,-9.9876E-1,1.1E1
2.9904E0,-9.9861E-1,9E0
2.9904E0,-9.9846E-1,3E0
2.9904E0,-9.9831E-1,1E1
2.9904E0,-9.9816E-1,1E1
2.9904E0,-9.9801E-1,9E0
2.9904E0,-9.9786E-1,7E0
2.9904E0,-9.9771E-1,9E0
2.9904E0,-9.9756E-1,1E1
2.9904E0,-9.9741E-1,7E0
2.9904E0,-9.9726E-1,1.4E1
2.9904E0,-9.9711E-1,8E0
2.9904E0,-9.9696E-1,6E0
2.9904E0,-9.9681E-1,9E0
2.9904E0,-9.9666E-1,1.8E1
2.9904E0,-9.9651E-1,1.4E1
2.9904E0,-9.9636E-1,3E0
2.9904E0,-9.9621E-1,1E1
2.9904E0,-9.9606E-1,1.1E1
2.9904E0,-9.9591E-1,1.2E1
2.9904E0,-9.9576E-1,1.6E1
2.9904E0,-9.9561E-1,9E0
2.9904E0,-9.9546E-1,1E1
2.9904E0,-9.953E-1,1.1E1
2.9904E0,-9.9515E-1,7E0
2.9904E0,-9.95E-1,8E0
2.9904E0,-9.9485E-1,8E0
2.9904E0,-9.947E-1,1E1
2.9904E0,-9.9455E-1,4E0
2.9904E0,-9.944E-1,4E0
2.9904E0,-9.9425E-1,5E0
2.9904E0,-9.941E-1,5E0
2.9904E0,-9.9395E-1,7E0
2.9904E0,-9.938E-1,8E0
2.9904E0,-9.9365E-1,4E0
2.9904E0,-9.935E-1,3E0
2.9904E0,-9.9335E-1,6E0
2.9904E0,-9.932E-1,9E0
2.9904E0,-9.9305E-1,4E0
2.9904E0,-9.929E-1,8E0
2.9904E0,-9.9275E-1,8E0
2.9904E0,-9.926E-1,3E0
2.9904E0,-9.9245E-1,5E0
2.9904E0,-9.923E-1,4E0
2.9904E0,-9.9215E-1,6E0
2.9904E0,-9.92E-1,7E0
2.9904E0,-9.9185E-1,6E0
2.9904E0,-9.917E-1,5E0
2.9904E0,-9.9155E-1,3E0
2.9904E0,-9.914E-1,4E0
2.9904E0,-9.9125E-1,5E0
2.9904E0,-9.911E-1,4E0
2.9904E0,-9.9095E-1,2E0
2.9904E0,-9.908E-1,6E0
2.9904E0,-9.9065E-1,6E0
2.9904E0,-9.905E-1,9E0
2.9904E0,-9.9035E-1,9E0
2.9904E0,-9.902E-1,5E0
2.9904E0,-9.9005E-1,1E1
2.9904E0,-9.899E-1,5E0
2.9904E0,-9.8975E-1,6E0
2.9904E0,-9.896E-1,6E0
2.9904E0,-9.8944E-1,4E0
2.9904E0,-9.8929E-1,6E0
2.9904E0,-9.8914E-1,3E0
2.9904E0,-9.8899E-1,5E0
2.9904E0,-9.8884E-1,6E0
2.9904E0,-9.8869E-1,3E0
2.9904E0,-9.8854E-1,5E0
2.9904E0,-9.8839E-1,4E0
2.9904E0,-9.8824E-1,1E0
2.9904E0,-9.8809E-1,4E0
2.9904E0,-9.8794E-1,6E0
2.9904E0,-9.8779E-1,4E0
2.9904E0,-9.8764E-1,3E0
2.9904E0,-9.8749E-1,7E0
2.9904E0,-9.8734E-1,4E0
2.9904E0,-9.8719E-1,5E0
2.9904E0,-9.8704E-1,3E0
2.9904E0,-9.8689E-1,4E0
2.9904E0,-9.8674E-1,3E0
2.9904E0,-9.8659E-1,6E0
2.9904E0,-9.8644E-1,6E0
2.9904E0,-9.8629E-1,4E0
2.9904E0,-9.8614E-1,2E0
2.9904E0,-9.8599E-1,5E0
2.9904E0,-9.8584E-1,1E0
2.9904E0,-9.8569E-1,3E0
2.9904E0,-9.8554E-1,3E0
2.9904E0,-9.8539E-1,1E0
2.9904E0,-9.8524E-1,5E0
2.9904E0,-9.8509E-1,5E0
2.9904E0,-9.8494E-1,1E0
2.9904E0,-9.8479E-1,1E0
2.9904E0,-9.8464E-1,5E0
2.9904E0,-9.8449E-1,4E0
2.9904E0,-9.8434E-1,2E0
2.9904E0,-9.8419E-1,7E0
2.9904E0,-9.8404E-1,2E0
2.9904E0,-9.8389E-1,1E0
2.9904E0,-9.8374E-1,2E0
2.9904E0,-9.8358E-1,4E0
2.9904E0,-9.8343E-1,7E0
2.9904E0,-9.8328E-1,2E0
2.9904E0,-9.8313E-1,2E0
2.9904E0,-9.8298E-1,5E0
2.9904E0,-9.8283E-1,1E0
2.9904E0,-9.8268E-1,4E0
2.9904E0,-9.8253E-1,6E0
2.9904E0,-9.8238E-1,3E0
2.9904E0,-9.8223E-1,2E0
2.9904E0,-9.8208E-1,6E0
2.9904E0,-9.8193E-1,4E0
2.9904E0,-9.8178E-1,3E0
2.9904E0,-9.8163E-1,2E0
2.9904E0,-9.8148E-1,1E0
2.9904E0,-9.8133E-1,5E0
2.9904E0,-9.8118E-1,2E0
2.9904E0,-9.8103E-1,0E0
2.9904E0,-9.8088E-1,4E0
2.9904E0,-9.8073E-1,2E0
2.9904E0,-9.8058E-1,1E0
2.9904E0,-9.8043E-1,4E0
2.9904E0,-9.8028E-1,4E0
2.9904E0,-9.8013E-1,3E0
2.9904E0,-9.7998E-1,2E0
2.9904E0,-9.7983E-1,2E0
2.9904E0,-9.7968E-1,1E0
2.9904E0,-9.7953E-1,5E0
2.9904E0,-9.7938E-1,0E0
2.9904E0,-9.7923E-1,4E0
2.9904E0,-9.7908E-1,1E0
2.9904E0,-9.7893E-1,3E0
2.9904E0,-9.7878E-1,4E0
2.9904E0,-9.7863E-1,3E0
2.9904E0,-9.7848E-1,7E0
2.9904E0,-9.7833E-1,2E0
2.9904E0,-9.7818E-1,4E0
2.9904E0,-9.7803E-1,3E0
2.9904E0,-9.7788E-1,1E0
2.9904E0,-9.7772E-1,6E0
2.9904E0,-9.7757E-1,6E0
2.9904E0,-9.7742E-1,2E0
2.9904E0,-9.7727E-1,1E0
2.9904E0,-9.7712E-1,4E0
2.9904E0,-9.7697E-1,1E0
2.9904E0,-9.7682E-1,0E0
2.9904E0,-9.7667E-1,0E0
2.9904E0,-9.7652E-1,1E0
2.9904E0,-9.7637E-1,0E0
2.9904E0,-9.7622E-1,4E0
2.9904E0,-9.7607E-1,2E0
2.9904E0,-9.7592E-1,3E0
2.9904E0,-9.7577E-1,2E0
2.9904E0,-9.7562E-1,4E0
2.9904E0,-9.7547E-1,3E0
2.9904E0,-9.7532E-1,5E0
2.9904E0,-9.7517E-1,1E0
2.9904E0,-9.7502E-1,1E0
2.9904E0,-9.7487E-1,2E0
2.9906E0,-1.01E0,9E0
2.9906E0,-1.0099E0,9E0
2.9906E0,-1.0097E0,1E1
2.9906E0,-1.0096E0,8E0
2.9906E0,-1.0094E0,1E1
2.9906E0,-1.0093E0,1.2E1
2.9906E0,-1.0091E0,1.3E1
2.9906E0,-1.009E0,1.6E1
2.9906E0,-1.0088E0,1.2E1
2.9906E0,-1.0087E0,1.5E1
2.9906E0,-1.0085E0,1.4E1
2.9906E0,-1.0084E0,9E0
2.9906E0,-1.0082E0,1.1E1
2.9906E0,-1.0081E0,1.3E1
2.9906E0,-1.0079E0,8E0
2.9906E0,-1.0078E0,8E0
2.9906E0,-1.0076E0,4E0
2.9906E0,-1.0075E0,8E0
2.9906E0,-1.0073E0,6E0
2.9906E0,-1.0072E0,2.1E1
2.9906E0,-1.007E0,6E0
2.9906E0,-1.0069E0,9E0
2.9906E0,-1.0067E0,1.3E1
2.9906E0,-1.0066E0,4E0
2.9906E0,-1.0064E0,1.2E1
2.9906E0,-1.0063E0,1.6E1
2.9906E0,-1.0061E0,1.1E1
2.9906E0,-1.006E0,1.4E1
2.9906E0,-1.0058E0,1.3E1
2.9906E0,-1.0057E0,1.7E1
2.9906E0,-1.0055E0,1E1
2.9906E0,-1.0054E0,7E0
2.9906E0,-1.0052E0,1E1
2.9906E0,-1.0051E0,1.2E1
2.9906E0,-1.0049E0,1.3E1
2.9906E0,-1.0048E0,1.6E1
2.9906E0,-1.0046E0,7E0
2.9906E0,-1.0045E0,1E1
2.9906E0,-1.0043E0,1.2E1
2.9906E0,-1.0042E0,8E0
2.9906E0,-1.004E0,1E1
2.9906E0,-1.0039E0,8E0
2.9906E0,-1.0037E0,9E0
2.9906E0,-1.0036E0,1E1
2.9906E0,-1.0034E0,1.6E1
2.9906E0,-1.0033E0,7E0
2.9906E0,-1.0031E0,1.2E1
2.9906E0,-1.003E0,1E1
2.9906E0,-1.0028E0,7E0
2.9906E0,-1.0027E0,7E0
2.9906E0,-1.0025E0,1.2E1
2.9906E0,-1.0024E0,5E0
2.9906E0,-1.0022E0,1.2E1
2.9906E0,-1.0021E0,1.7E1
2.9906E0,-1.0019E0,1.2E1
2.9906E0,-1.0018E0,1.3E1
2.9906E0,-1.0016E0,1.5E1
2.9906E0,-1.0015E0,1.1E1
2.9906E0,-1.0013E0,1.7E1
2.9906E0,-1.0012E0,1E1
2.9906E0,-1.001E0,1.1E1
2.9906E0,-1.0009E0,1.1E1
2.9906E0,-1.0007E0,1.3E1
2.9906E0,-1.0006E0,1.3E1
2.9906E0,-1.0004E0,1.2E1
2.9906E0,-1.0003E0,1.1E1
2.9906E0,-1.0001E0,1.2E1
2.9906E0,-9.9996E-1,1E1
2.9906E0,-9.9981E-1,7E0
2.9906E0,-9.9966E-1,1.1E1
2.9906E0,-9.9951E-1,1.3E1
2.9906E0,-9.9936E-1,6E0
2.9906E0,-9.9921E-1,1.2E1
2.9906E0,-9.9906E-1,1.3E1
2.9906E0,-9.9891E-1,1.3E1
2.9906E0,-9.9876E-1,1.4E1
2.9906E0,-9.9861E-1,1.6E1
2.9906E0,-9.9846E-1,1.1E1
2.9906E0,-9.9831E-1,1.4E1
2.9906E0,-9.9816E-1,1E1
2.9906E0,-9.9801E-1,1.7E1
2.9906E0,-9.9786E-1,1E1
2.9906E0,-9.9771E-1,5E0
2.9906E0,-9.9756E-1,9E0
2.9906E0,-9.9741E-1,6E0
2.9906E0,-9.9726E-1,7E0
2.9906E0,-9.9711E-1,1.3E1
2.9906E0,-9.9696E-1,1.5E1
2.9906E0,-9.9681E-1,9E0
2.9906E0,-9.9666E-1,9E0
2.9906E0,-9.9651E-1,1.1E1
2.9906E0,-9.9636E-1,7E0
2.9906E0,-9.9621E-1,5E0
2.9906E0,-9.9606E-1,7E0
2.9906E0,-9.9591E-1,9E0
2.9906E0,-9.9576E-1,1E1
2.9906E0,-9.9561E-1,7E0
2.9906E0,-9.9546E-1,8E0
2.9906E0,-9.953E-1,4E0
2.9906E0,-9.9515E-1,5E0
2.9906E0,-9.95E-1,7E0
2.9906E0,-9.9485E-1,5E0
2.9906E0,-9.947E-1,8E0
2.9906E0,-9.9455E-1,4E0
2.9906E0,-9.944E-1,7E0
2.9906E0,-9.9425E-1,1.3E1
2.9906E0,-9.941E-1,7E0
2.9906E0,-9.9395E-1,9E0
2.9906E0,-9.938E-1,1.1E1
2.9906E0,-9.9365E-1,6E0
2.9906E0,-9.935E-1,5E0
2.9906E0,-9.9335E-1,3E0
2.9906E0,-9.932E-1,6E0
2.9906E0,-9.9305E-1,5E0
2.9906E0,-9.929E-1,6E0
2.9906E0,-9.9275E-1,3E0
2.9906E0,-9.926E-1,5E0
2.9906E0,-9.9245E-1,4E0
2.9906E0,-9.923E-1,4E0
2.9906E0,-9.9215E-1,1.1E1
2.9906E0,-9.92E-1,3E0
2.9906E0,-9.9185E-1,2E0
2.9906E0,-9.917E-1,4E0
2.9906E0,-9.9155E-1,4E0
2.9906E0,-9.914E-1,6E0
2.9906E0,-9.9125E-1,4E0
2.9906E0,-9.911E-1,4E0
2.9906E0,-9.9095E-1,8E0
2.9906E0,-9.908E-1,6E0
2.9906E0,-9.9065E-1,4E0
2.9906E0,-9.905E-1,5E0
2.9906E0,-9.9035E-1,2E0
2.9906E0,-9.902E-1,1E0
2.9906E0,-9.9005E-1,2E0
2.9906E0,-9.899E-1,8E0
2.9906E0,-9.8975E-1,6E0
2.9906E0,-9.896E-1,5E0
2.9906E0,-9.8944E-1,3E0
2.9906E0,-9.8929E-1,2E0
2.9906E0,-9.8914E-1,3E0
2.9906E0,-9.8899E-1,5E0
2.9906E0,-9.8884E-1,9E0
2.9906E0,-9.8869E-1,6E0
2.9906E0,-9.8854E-1,6E0
2.9906E0,-9.8839E-1,4E0
2.9906E0,-9.8824E-1,6E0
2.9906E0,-9.8809E-1,9E0
2.9906E0,-9.8794E-1,2E0
2.9906E0,-9.8779E-1,4E0
2.9906E0,-9.8764E-1,5E0
2.9906E0,-9.8749E-1,3E0
2.9906E0,-9.8734E-1,4E0
2.9906E0,-9.8719E-1,5E0
2.9906E0,-9.8704E-1,3E0
2.9906E0,-9.8689E-1,2E0
2.9906E0,-9.8674E-1,3E0
2.9906E0,-9.8659E-1,5E0
2.9906E0,-9.8644E-1,4E0
2.9906E0,-9.8629E-1,3E0
2.9906E0,-9.8614E-1,6E0
2.9906E0,-9.8599E-1,2E0
2.9906E0,-9.8584E-1,3E0
2.9906E0,-9.8569E-1,3E0
2.9906E0,-9.8554E-1,2E0
2.9906E0,-9.8539E-1,6E0
2.9906E0,-9.8524E-1,6E0
2.9906E0,-9.8509E-1,1E0
2.9906E0,-9.8494E-1,3E0
2.9906E0,-9.8479E-1,6E0
2.9906E0,-9.8464E-1,5E0
2.9906E0,-9.8449E-1,4E0
2.9906E0,-9.8434E-1,4E0
2.9906E0,-9.8419E-1,3E0
2.9906E0,-9.8404E-1,2E0
2.9906E0,-9.8389E-1,2E0
2.9906E0,-9.8374E-1,1E0
2.9906E0,-9.8358E-1,4E0
2.9906E0,-9.8343E-1,2E0
2.9906E0,-9.8328E-1,6E0
2.9906E0,-9.8313E-1,2E0
2.9906E0,-9.8298E-1,4E0
2.9906E0,-9.8283E-1,3E0
2.9906E0,-9.8268E-1,4E0
2.9906E0,-9.8253E-1,4E0
2.9906E0,-9.8238E-1,4E0
2.9906E0,-9.8223E-1,2E0
2.9906E0,-9.8208E-1,3E0
2.9906E0,-9.8193E-1,2E0
2.9906E0,-9.8178E-1,2E0
2.9906E0,-9.8163E-1,3E0
2.9906E0,-9.8148E-1,4E0
2.9906E0,-9.8133E-1,3E0
2.9906E0,-9.8118E-1,3E0
2.9906E0,-9.8103E-1,2E0
2.9906E0,-9.8088E-1,4E0
2.9906E0,-9.8073E-1,0E0
2.9906E0,-9.8058E-1,2E0
2.9906E0,-9.8043E-1,2E0
2.9906E0,-9.8028E-1,3E0
2.9906E0,-9.8013E-1,2E0
2.9906E0,-9.7998E-1,5E0
2.9906E0,-9.7983E-1,3E0
2.9906E0,-9.7968E-1,3E0
2.9906E0,-9.7953E-1,3E0
2.9906E0,-9.7938E-1,1E0
2.9906E0,-9.7923E-1,1E0
2.9906E0,-9.7908E-1,2E0
2.9906E0,-9.7893E-1,8E0
2.9906E0,-9.7878E-1,3E0
2.9906E0,-9.7863E-1,2E0
2.9906E0,-9.7848E-1,5E0
2.9906E0,-9.7833E-1,3E0
2.9906E0,-9.7818E-1,6E0
2.9906E0,-9.7803E-1,0E0
2.9906E0,-9.7788E-1,3E0
2.9906E0,-9.7772E-1,2E0
2.9906E0,-9.7757E-1,1E0
2.9906E0,-9.7742E-1,1E0
2.9906E0,-9.7727E-1,5E0
2.9906E0,-9.7712E-1,4E0
2.9906E0,-9.7697E-1,2E0
2.9906E0,-9.7682E-1,4E0
2.9906E0,-9.7667E-1,2E0
2.9906E0,-9.7652E-1,5E0
2.9906E0,-9.7637E-1,2E0
2.9906E0,-9.7622E-1,1E0
2.9906E0,-9.7607E-1,3E0
2.9906E0,-9.7592E-1,3E0
2.9906E0,-9.7577E-1,2E0
2.9906E0,-9.7562E-1,2E0
2.9906E0,-9.7547E-1,3E0
2.9906E0,-9.7532E-1,1E0
2.9906E0,-9.7517E-1,1E0
2.9906E0,-9.7502E-1,6E0
2.9906E0,-9.7487E-1,2E0
2.9907E0,-1.01E0,8E0
2.9907E0,-1.0099E0,1.2E1
2.9907E0,-1.0097E0,4E0
2.9907E0,-1.0096E0,1.7E1
2.9907E0,-1.0094E0,1E1
2.9907E0,-1.0093E0,8E0
2.9907E0,-1.0091E0,1.1E1
2.9907E0,-1.009E0,1.1E1
2.9907E0,-1.0088E0,5E0
2.9907E0,-1.0087E0,9E0
2.9907E0,-1.0085E0,1.2E1
2.9907E0,-1.0084E0,8E0
2.9907E0,-1.0082E0,1.4E1
2.9907E0,-1.0081E0,1E1
2.9907E0,-1.0079E0,1.2E1
2.9907E0,-1.0078E0,1E1
2.9907E0,-1.0076E0,1.7E1
2.9907E0,-1.0075E0,1.7E1
2.9907E0,-1.0073E0,1.1E1
2.9907E0,-1.0072E0,1.3E1
2.9907E0,-1.007E0,1E1
2.9907E0,-1.0069E0,1.2E1
2.9907E0,-1.0067E0,1.1E1
2.9907E0,-1.0066E0,1E1
2.9907E0,-1.0064E0,1.9E1
2.9907E0,-1.0063E0,1.2E1
2.9907E0,-1.0061E0,1.5E1
2.9907E0,-1.006E0,1.4E1
2.9907E0,-1.0058E0,8E0
2.9907E0,-1.0057E0,1.5E1
2.9907E0,-1.0055E0,1E1
2.9907E0,-1.0054E0,8E0
2.9907E0,-1.0052E0,1.4E1
2.9907E0,-1.0051E0,1.4E1
2.9907E0,-1.0049E0,1.6E1
2.9907E0,-1.0048E0,1.5E1
2.9907E0,-1.0046E0,1.6E1
2.9907E0,-1.0045E0,1.3E1
2.9907E0,-1.0043E0,1E1
2.9907E0,-1.0042E0,1E1
2.9907E0,-1.004E0,1.5E1
2.9907E0,-1.0039E0,8E0
2.9907E0,-1.0037E0,9E0
2.9907E0,-1.0036E0,1.3E1
2.9907E0,-1.0034E0,1.1E1
2.9907E0,-1.0033E0,1.4E1
2.9907E0,-1.0031E0,1.3E1
2.9907E0,-1.003E0,2.1E1
2.9907E0,-1.0028E0,1.2E1
2.9907E0,-1.0027E0,9E0
2.9907E0,-1.0025E0,1.2E1
2.9907E0,-1.0024E0,1.2E1
2.9907E0,-1.0022E0,9E0
2.9907E0,-1.0021E0,1.3E1
2.9907E0,-1.0019E0,9E0
2.9907E0,-1.0018E0,1.3E1
2.9907E0,-1.0016E0,1.7E1
2.9907E0,-1.0015E0,1.4E1
2.9907E0,-1.0013E0,1.1E1
2.9907E0,-1.0012E0,1.5E1
2.9907E0,-1.001E0,1.1E1
2.9907E0,-1.0009E0,1.5E1
2.9907E0,-1.0007E0,1.1E1
2.9907E0,-1.0006E0,2E1
2.9907E0,-1.0004E0,1.2E1
2.9907E0,-1.0003E0,1.6E1
2.9907E0,-1.0001E0,1.3E1
2.9907E0,-9.9996E-1,1.5E1
2.9907E0,-9.9981E-1,1.6E1
2.9907E0,-9.9966E-1,1.2E1
2.9907E0,-9.9951E-1,1.3E1
2.9907E0,-9.9936E-1,1E1
2.9907E0,-9.9921E-1,1.9E1
2.9907E0,-9.9906E-1,1E1
2.9907E0,-9.9891E-1,1.3E1
2.9907E0,-9.9876E-1,9E0
2.9907E0,-9.9861E-1,1.5E1
2.9907E0,-9.9846E-1,1.6E1
2.9907E0,-9.9831E-1,9E0
2.9907E0,-9.9816E-1,8E0
2.9907E0,-9.9801E-1,1.5E1
2.9907E0,-9.9786E-1,1.2E1
2.9907E0,-9.9771E-1,8E0
2.9907E0,-9.9756E-1,9E0
2.9907E0,-9.9741E-1,1.2E1
2.9907E0,-9.9726E-1,1E1
2.9907E0,-9.9711E-1,1.3E1
2.9907E0,-9.9696E-1,6E0
2.9907E0,-9.9681E-1,8E0
2.9907E0,-9.9666E-1,8E0
2.9907E0,-9.9651E-1,1.6E1
2.9907E0,-9.9636E-1,6E0
2.9907E0,-9.9621E-1,1.4E1
2.9907E0,-9.9606E-1,8E0
2.9907E0,-9.9591E-1,7E0
2.9907E0,-9.9576E-1,8E0
2.9907E0,-9.9561E-1,8E0
2.9907E0,-9.9546E-1,1.2E1
2.9907E0,-9.953E-1,1E1
2.9907E0,-9.9515E-1,1.3E1
2.9907E0,-9.95E-1,4E0
2.9907E0,-9.9485E-1,7E0
2.9907E0,-9.947E-1,7E0
2.9907E0,-9.9455E-1,8E0
2.9907E0,-9.944E-1,7E0
2.9907E0,-9.9425E-1,1.1E1
2.9907E0,-9.941E-1,7E0
2.9907E0,-9.9395E-1,9E0
2.9907E0,-9.938E-1,6E0
2.9907E0,-9.9365E-1,4E0
2.9907E0,-9.935E-1,1E1
2.9907E0,-9.9335E-1,9E0
2.9907E0,-9.932E-1,8E0
2.9907E0,-9.9305E-1,7E0
2.9907E0,-9.929E-1,8E0
2.9907E0,-9.9275E-1,3E0
2.9907E0,-9.926E-1,4E0
2.9907E0,-9.9245E-1,8E0
2.9907E0,-9.923E-1,2E0
2.9907E0,-9.9215E-1,7E0
2.9907E0,-9.92E-1,5E0
2.9907E0,-9.9185E-1,4E0
2.9907E0,-9.917E-1,2E0
2.9907E0,-9.9155E-1,4E0
2.9907E0,-9.914E-1,5E0
2.9907E0,-9.9125E-1,3E0
2.9907E0,-9.911E-1,3E0
2.9907E0,-9.9095E-1,6E0
2.9907E0,-9.908E-1,1E1
2.9907E0,-9.9065E-1,5E0
2.9907E0,-9.905E-1,4E0
2.9907E0,-9.9035E-1,4E0
2.9907E0,-9.902E-1,5E0
2.9907E0,-9.9005E-1,6E0
2.9907E0,-9.899E-1,3E0
2.9907E0,-9.8975E-1,5E0
2.9907E0,-9.896E-1,1E1
2.9907E0,-9.8944E-1,3E0
2.9907E0,-9.8929E-1,6E0
2.9907E0,-9.8914E-1,5E0
2.9907E0,-9.8899E-1,4E0
2.9907E0,-9.8884E-1,4E0
2.9907E0,-9.8869E-1,1E1
2.9907E0,-9.8854E-1,7E0
2.9907E0,-9.8839E-1,7E0
2.9907E0,-9.8824E-1,5E0
2.9907E0,-9.8809E-1,6E0
2.9907E0,-9.8794E-1,5E0
2.9907E0,-9.8779E-1,3E0
2.9907E0,-9.8764E-1,3E0
2.9907E0,-9.8749E-1,6E0
2.9907E0,-9.8734E-1,5E0
2.9907E0,-9.8719E-1,6E0
2.9907E0,-9.8704E-1,5E0
2.9907E0,-9.8689E-1,6E0
2.9907E0,-9.8674E-1,7E0
2.9907E0,-9.8659E-1,3E0
2.9907E0,-9.8644E-1,2E0
2.9907E0,-9.8629E-1,7E0
2.9907E0,-9.8614E-1,3E0
2.9907E0,-9.8599E-1,3E0
2.9907E0,-9.8584E-1,3E0
2.9907E0,-9.8569E-1,7E0
2.9907E0,-9.8554E-1,4E0
2.9907E0,-9.8539E-1,4E0
2.9907E0,-9.8524E-1,1E0
2.9907E0,-9.8509E-1,5E0
2.9907E0,-9.8494E-1,3E0
2.9907E0,-9.8479E-1,3E0
2.9907E0,-9.8464E-1,4E0
2.9907E0,-9.8449E-1,4E0
2.9907E0,-9.8434E-1,1E0
2.9907E0,-9.8419E-1,2E0
2.9907E0,-9.8404E-1,6E0
2.9907E0,-9.8389E-1,4E0
2.9907E0,-9.8374E-1,4E0
2.9907E0,-9.8358E-1,6E0
2.9907E0,-9.8343E-1,0E0
2.9907E0,-9.8328E-1,3E0
2.9907E0,-9.8313E-1,6E0
2.9907E0,-9.8298E-1,2E0
2.9907E0,-9.8283E-1,4E0
2.9907E0,-9.8268E-1,4E0
2.9907E0,-9.8253E-1,3E0
2.9907E0,-9.8238E-1,2E0
2.9907E0,-9.8223E-1,4E0
2.9907E0,-9.8208E-1,4E0
2.9907E0,-9.8193E-1,3E0
2.9907E0,-9.8178E-1,4E0
2.9907E0,-9.8163E-1,3E0
2.9907E0,-9.8148E-1,2E0
2.9907E0,-9.8133E-1,3E0
2.9907E0,-9.8118E-1,3E0
2.9907E0,-9.8103E-1,3E0
2.9907E0,-9.8088E-1,2E0
2.9907E0,-9.8073E-1,0E0
2.9907E0,-9.8058E-1,3E0
2.9907E0,-9.8043E-1,2E0
2.9907E0,-9.8028E-1,1E0
2.9907E0,-9.8013E-1,2E0
2.9907E0,-9.7998E-1,4E0
2.9907E0,-9.7983E-1,6E0
2.9907E0,-9.7968E-1,3E0
2.9907E0,-9.7953E-1,3E0
2.9907E0,-9.7938E-1,3E0
2.9907E0,-9.7923E-1,3E0
2.9907E0,-9.7908E-1,1E0
2.9907E0,-9.7893E-1,3E0
2.9907E0,-9.7878E-1,3E0
2.9907E0,-9.7863E-1,2E0
2.9907E0,-9.7848E-1,4E0
2.9907E0,-9.7833E-1,5E0
2.9907E0,-9.7818E-1,4E0
2.9907E0,-9.7803E-1,4E0
2.9907E0,-9.7788E-1,1E0
2.9907E0,-9.7772E-1,1E0
2.9907E0,-9.7757E-1,0E0
2.9907E0,-9.7742E-1,2E0
2.9907E0,-9.7727E-1,0E0
2.9907E0,-9.7712E-1,5E0
2.9907E0,-9.7697E-1,4E0
2.9907E0,-9.7682E-1,3E0
2.9907E0,-9.7667E-1,1E0
2.9907E0,-9.7652E-1,4E0
2.9907E0,-9.7637E-1,3E0
2.9907E0,-9.7622E-1,3E0
2.9907E0,-9.7607E-1,1E0
2.9907E0,-9.7592E-1,2E0
2.9907E0,-9.7577E-1,2E0
2.9907E0,-9.7562E-1,3E0
2.9907E0,-9.7547E-1,1E0
2.9907E0,-9.7532E-1,0E0
2.9907E0,-9.7517E-1,1E0
2.9907E0,-9.7502E-1,5E0
2.9907E0,-9.7487E-1,2E0
